previous,current,gap_minutes,classification,category
2022-06-21 22:02:00,2022-06-21 22:04:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-21 22:20:00,2022-06-21 22:22:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-21 22:27:00,2022-06-21 22:29:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-22 20:43:00,2022-06-22 20:45:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-22 21:08:00,2022-06-22 21:10:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-22 21:16:00,2022-06-22 21:20:00,4.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-22 21:21:00,2022-06-22 21:23:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-22 21:25:00,2022-06-22 21:27:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-22 21:28:00,2022-06-22 21:30:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-22 21:36:00,2022-06-22 21:38:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-22 21:41:00,2022-06-22 21:43:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-22 21:44:00,2022-06-22 21:46:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-22 21:46:00,2022-06-22 21:48:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-22 21:48:00,2022-06-22 21:50:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-22 22:12:00,2022-06-22 22:14:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-22 22:18:00,2022-06-22 22:20:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-22 22:20:00,2022-06-22 22:22:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-22 22:22:00,2022-06-22 22:25:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-22 22:30:00,2022-06-22 22:32:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-22 22:33:00,2022-06-22 22:36:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-22 22:37:00,2022-06-22 22:39:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-22 22:41:00,2022-06-22 22:43:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-22 22:46:00,2022-06-22 22:48:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-23 21:01:00,2022-06-23 21:03:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-23 21:22:00,2022-06-23 21:24:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-23 21:37:00,2022-06-23 21:39:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-23 21:39:00,2022-06-23 21:41:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-23 21:41:00,2022-06-23 21:43:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-23 21:45:00,2022-06-23 21:47:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-23 21:47:00,2022-06-23 21:57:00,10.0,UNEXPECTED_INTRADAY_GAP,UNEXPECTED
2022-06-23 21:57:00,2022-06-23 21:59:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-23 22:11:00,2022-06-23 22:13:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-23 22:20:00,2022-06-23 22:23:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-23 22:24:00,2022-06-23 22:26:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-23 22:45:00,2022-06-23 22:47:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-23 22:50:00,2022-06-23 22:54:00,4.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-24 20:36:00,2022-06-24 20:39:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-24 20:58:00,2022-06-26 21:09:00,2891.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2022-06-26 21:10:00,2022-06-26 21:15:00,5.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2022-06-26 21:17:00,2022-06-26 21:20:00,3.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2022-06-26 21:22:00,2022-06-26 21:24:00,2.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2022-06-26 21:25:00,2022-06-26 21:30:00,5.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2022-06-26 21:30:00,2022-06-26 21:32:00,2.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2022-06-26 21:32:00,2022-06-26 21:34:00,2.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2022-06-26 21:53:00,2022-06-26 21:55:00,2.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2022-06-26 21:55:00,2022-06-26 21:58:00,3.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2022-06-27 20:19:00,2022-06-27 20:21:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-27 20:34:00,2022-06-27 20:37:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-27 21:00:00,2022-06-27 21:05:00,5.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-27 21:06:00,2022-06-27 21:08:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-27 21:08:00,2022-06-27 21:10:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-27 21:10:00,2022-06-27 21:12:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-27 21:12:00,2022-06-27 21:15:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-27 21:16:00,2022-06-27 21:18:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-27 21:20:00,2022-06-27 21:24:00,4.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-27 21:25:00,2022-06-27 21:28:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-27 21:37:00,2022-06-27 21:39:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-27 21:39:00,2022-06-27 21:41:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-27 21:49:00,2022-06-27 21:52:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-27 22:04:00,2022-06-27 22:06:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-27 22:32:00,2022-06-27 22:34:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-27 22:46:00,2022-06-27 22:48:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-27 22:54:00,2022-06-27 22:57:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-28 20:20:00,2022-06-28 20:22:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-28 20:32:00,2022-06-28 20:36:00,4.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-28 20:39:00,2022-06-28 20:41:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-28 20:50:00,2022-06-28 20:53:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-28 21:02:00,2022-06-28 21:05:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-28 21:11:00,2022-06-28 21:15:00,4.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-28 21:15:00,2022-06-28 21:23:00,8.0,UNEXPECTED_INTRADAY_GAP,UNEXPECTED
2022-06-28 21:23:00,2022-06-28 21:26:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-28 21:27:00,2022-06-28 21:29:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-28 21:30:00,2022-06-28 21:34:00,4.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-28 21:35:00,2022-06-28 21:37:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-28 21:37:00,2022-06-28 21:39:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-28 21:39:00,2022-06-28 21:43:00,4.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-28 21:43:00,2022-06-28 21:47:00,4.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-28 21:47:00,2022-06-28 21:50:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-28 21:52:00,2022-06-28 21:57:00,5.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-28 21:57:00,2022-06-28 21:59:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-28 22:06:00,2022-06-28 22:08:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-28 22:10:00,2022-06-28 22:12:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-28 22:12:00,2022-06-28 22:15:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-28 22:16:00,2022-06-28 22:18:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-28 22:18:00,2022-06-28 22:20:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-28 22:35:00,2022-06-28 22:37:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-28 22:47:00,2022-06-28 22:49:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-28 22:53:00,2022-06-28 22:55:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-29 20:17:00,2022-06-29 20:19:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-29 20:34:00,2022-06-29 20:36:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-29 20:36:00,2022-06-29 20:38:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-29 20:46:00,2022-06-29 20:48:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-29 21:06:00,2022-06-29 21:08:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-29 21:21:00,2022-06-29 21:23:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-29 21:24:00,2022-06-29 21:28:00,4.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-29 21:30:00,2022-06-29 21:32:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-29 21:32:00,2022-06-29 21:36:00,4.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-29 21:36:00,2022-06-29 21:39:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-29 21:39:00,2022-06-29 21:41:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-29 21:43:00,2022-06-29 21:46:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-29 21:48:00,2022-06-29 21:53:00,5.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-29 21:53:00,2022-06-29 22:00:00,7.0,UNEXPECTED_INTRADAY_GAP,UNEXPECTED
2022-06-29 22:01:00,2022-06-29 22:03:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-29 22:06:00,2022-06-29 22:08:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-29 22:20:00,2022-06-29 22:23:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-29 22:24:00,2022-06-29 22:26:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-29 22:36:00,2022-06-29 22:38:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-29 22:50:00,2022-06-29 22:52:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-29 22:58:00,2022-06-29 23:00:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-30 20:16:00,2022-06-30 20:18:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-30 20:25:00,2022-06-30 20:27:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-30 20:34:00,2022-06-30 20:36:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-30 20:50:00,2022-06-30 20:52:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-30 21:00:00,2022-06-30 21:02:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-30 21:03:00,2022-06-30 21:05:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-30 21:30:00,2022-06-30 21:32:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-30 21:33:00,2022-06-30 21:35:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-30 21:43:00,2022-06-30 21:45:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-30 21:53:00,2022-06-30 21:55:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-30 22:11:00,2022-06-30 22:13:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-30 22:13:00,2022-06-30 22:15:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-30 22:22:00,2022-06-30 22:24:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-30 22:26:00,2022-06-30 22:28:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-30 22:31:00,2022-06-30 22:33:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-30 22:42:00,2022-06-30 22:44:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-06-30 22:50:00,2022-06-30 22:53:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-01 20:16:00,2022-07-01 20:18:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-01 20:32:00,2022-07-01 20:34:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-01 20:36:00,2022-07-01 20:38:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-01 20:41:00,2022-07-01 20:43:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-01 20:58:00,2022-07-03 21:06:00,2888.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2022-07-03 21:09:00,2022-07-03 21:11:00,2.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2022-07-03 21:11:00,2022-07-03 21:15:00,4.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2022-07-03 21:19:00,2022-07-03 21:21:00,2.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2022-07-03 21:22:00,2022-07-03 21:26:00,4.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2022-07-03 21:32:00,2022-07-03 21:35:00,3.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2022-07-03 21:36:00,2022-07-03 21:38:00,2.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2022-07-03 21:41:00,2022-07-03 21:43:00,2.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2022-07-03 21:43:00,2022-07-03 21:45:00,2.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2022-07-03 21:45:00,2022-07-03 21:47:00,2.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2022-07-03 21:47:00,2022-07-03 21:49:00,2.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2022-07-03 21:53:00,2022-07-03 21:55:00,2.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2022-07-03 22:05:00,2022-07-03 22:07:00,2.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2022-07-03 22:51:00,2022-07-03 22:53:00,2.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2022-07-04 17:35:00,2022-07-04 17:37:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 17:51:00,2022-07-04 17:53:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 17:54:00,2022-07-04 17:56:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 18:03:00,2022-07-04 18:05:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 18:05:00,2022-07-04 18:07:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 18:13:00,2022-07-04 18:15:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 18:20:00,2022-07-04 18:22:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 18:29:00,2022-07-04 18:31:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 18:31:00,2022-07-04 18:35:00,4.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 18:35:00,2022-07-04 18:37:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 18:40:00,2022-07-04 18:44:00,4.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 18:44:00,2022-07-04 18:47:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 18:47:00,2022-07-04 18:50:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 18:54:00,2022-07-04 18:57:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 19:03:00,2022-07-04 19:06:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 19:11:00,2022-07-04 19:13:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 19:13:00,2022-07-04 19:21:00,8.0,UNEXPECTED_INTRADAY_GAP,UNEXPECTED
2022-07-04 19:21:00,2022-07-04 19:23:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 19:24:00,2022-07-04 19:26:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 19:27:00,2022-07-04 19:29:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 19:30:00,2022-07-04 19:33:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 19:33:00,2022-07-04 19:35:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 19:37:00,2022-07-04 19:41:00,4.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 19:41:00,2022-07-04 19:43:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 19:43:00,2022-07-04 19:45:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 19:45:00,2022-07-04 19:49:00,4.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 19:49:00,2022-07-04 19:51:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 19:55:00,2022-07-04 19:57:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 20:08:00,2022-07-04 20:13:00,5.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 20:15:00,2022-07-04 20:17:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 20:22:00,2022-07-04 20:24:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 20:27:00,2022-07-04 20:29:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 20:30:00,2022-07-04 20:37:00,7.0,UNEXPECTED_INTRADAY_GAP,UNEXPECTED
2022-07-04 20:39:00,2022-07-04 20:41:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 20:41:00,2022-07-04 20:43:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 20:43:00,2022-07-04 20:45:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 20:47:00,2022-07-04 20:49:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 20:51:00,2022-07-04 20:53:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 20:54:00,2022-07-04 20:56:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 21:02:00,2022-07-04 21:05:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 21:07:00,2022-07-04 21:09:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 21:15:00,2022-07-04 21:17:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 21:25:00,2022-07-04 21:28:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 21:40:00,2022-07-04 21:42:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 21:42:00,2022-07-04 21:44:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 21:54:00,2022-07-04 21:57:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 22:03:00,2022-07-04 22:05:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 22:08:00,2022-07-04 22:10:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 22:28:00,2022-07-04 22:30:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 22:31:00,2022-07-04 22:33:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-04 22:39:00,2022-07-04 22:43:00,4.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-05 20:55:00,2022-07-05 20:57:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-05 21:06:00,2022-07-05 21:08:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-05 21:25:00,2022-07-05 21:27:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-05 21:30:00,2022-07-05 21:32:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-05 21:37:00,2022-07-05 21:39:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-05 22:03:00,2022-07-05 22:05:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-05 22:52:00,2022-07-05 22:54:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-05 22:54:00,2022-07-05 22:56:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-05 22:56:00,2022-07-05 22:58:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-05 23:20:00,2022-07-05 23:22:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-06 20:35:00,2022-07-06 20:37:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-06 20:45:00,2022-07-06 20:47:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-06 21:02:00,2022-07-06 21:04:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-06 21:21:00,2022-07-06 21:23:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-06 21:31:00,2022-07-06 21:33:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-06 21:34:00,2022-07-06 21:36:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-06 21:37:00,2022-07-06 21:40:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-06 22:01:00,2022-07-06 22:03:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-06 22:07:00,2022-07-06 22:09:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-06 22:27:00,2022-07-06 22:29:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-06 22:36:00,2022-07-06 22:41:00,5.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-06 22:55:00,2022-07-06 22:57:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-07 20:07:00,2022-07-07 20:09:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-07 20:16:00,2022-07-07 20:19:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-07 20:40:00,2022-07-07 20:43:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-07 20:51:00,2022-07-07 20:53:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-07 20:57:00,2022-07-07 20:59:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-07 21:03:00,2022-07-07 21:05:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-07 21:08:00,2022-07-07 21:11:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-07 21:11:00,2022-07-07 21:14:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-07 21:17:00,2022-07-07 21:19:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-07 21:37:00,2022-07-07 21:39:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-07 21:43:00,2022-07-07 21:46:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-07 21:49:00,2022-07-07 21:51:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-07 21:51:00,2022-07-07 21:54:00,3.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-07 21:56:00,2022-07-07 22:00:00,4.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-07 22:03:00,2022-07-07 22:05:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-07 22:05:00,2022-07-07 22:07:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-07 22:41:00,2022-07-07 22:49:00,8.0,UNEXPECTED_INTRADAY_GAP,UNEXPECTED
2022-07-07 22:58:00,2022-07-07 23:00:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-07 23:00:00,2022-07-07 23:02:00,2.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
2022-07-08 20:58:00,2022-07-10 21:06:00,2888.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2022-07-10 21:27:00,2022-07-10 21:30:00,3.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2022-07-10 21:32:00,2022-07-10 21:35:00,3.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2022-07-10 21:36:00,2022-07-10 21:38:00,2.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2022-07-10 21:47:00,2022-07-10 21:49:00,2.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2022-07-10 21:52:00,2022-07-10 21:54:00,2.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2022-07-10 21:54:00,2022-07-10 21:56:00,2.0,EXPECTED_WEEKEND_CLOSURE,EXPECTED
2022-07-11 21:00:00,2022-07-11 21:05:00,5.0,UNEXPECTED_SHORT_GAP,UNEXPECTED
