Datetime,Open,High,Low,Close,M1_Count,Expected_M1,Missing_M1,Status,GapCause
2026-02-13 12:00:00,1.36025,1.36472,1.35983,1.36124,240,240,0,COMPLETE,
2026-02-13 16:00:00,1.36125,1.36591,1.36063,1.36426,240,240,0,COMPLETE,
2026-02-13 20:00:00,1.36427,1.36579,1.36407,1.36549,119,240,121,EXPECTED_INCOMPLETE,EXPECTED
2026-02-14 00:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-14 04:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-14 08:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-14 12:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-14 16:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-14 20:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-15 00:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-15 04:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-15 08:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-15 12:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-15 16:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2026-02-15 20:00:00,1.36426,1.36488,1.36347,1.36471,112,240,128,EXPECTED_INCOMPLETE,EXPECTED
2026-02-16 00:00:00,1.36471,1.36483,1.36364,1.36415,240,240,0,COMPLETE,
2026-02-16 04:00:00,1.36415,1.36507,1.36348,1.36437,240,240,0,COMPLETE,
2026-02-16 08:00:00,1.36437,1.36616,1.36394,1.36441,240,240,0,COMPLETE,
2026-02-16 12:00:00,1.36438,1.3651,1.36272,1.36321,240,240,0,COMPLETE,
2026-02-16 16:00:00,1.36325,1.3635,1.36252,1.36317,240,240,0,COMPLETE,
2026-02-16 20:00:00,1.36314,1.36321,1.36218,1.36267,230,240,10,UNEXPECTED_INCOMPLETE,UNEXPECTED
2026-02-17 00:00:00,1.36267,1.36289,1.36054,1.36122,240,240,0,COMPLETE,
2026-02-17 04:00:00,1.36123,1.36148,1.35516,1.35623,240,240,0,COMPLETE,
2026-02-17 08:00:00,1.35625,1.36059,1.35596,1.35644,240,240,0,COMPLETE,
2026-02-17 12:00:00,1.35642,1.35711,1.34951,1.35029,240,240,0,COMPLETE,
2026-02-17 16:00:00,1.35026,1.35627,1.35021,1.35607,240,240,0,COMPLETE,
2026-02-17 20:00:00,1.35611,1.3572,1.35542,1.35622,232,240,8,UNEXPECTED_INCOMPLETE,UNEXPECTED
2026-02-18 00:00:00,1.35622,1.35661,1.35511,1.35526,240,240,0,COMPLETE,
