context_type,family_id,gap_previous,gap_current,gap_minutes,date,year,month,weekday,previous_clock,current_clock,before_count,after_count,full_before_context,full_after_context,before_internal_gaps,after_internal_gaps,context_is_continuous,first_before_time,last_before_time,first_after_time,last_after_time,first_before_open,last_before_close,first_after_open,last_after_close,before_high,before_low,after_high,after_low,before_close_to_after_open_change
UNCLASSIFIED,,2022-04-22 20:57:00,2022-04-24 22:05:00,2948.0,2022-04-22,2022,4,Friday,20:57,22:05,5,5,True,True,0,0,True,2022-04-22 20:53:00,2022-04-22 20:57:00,2022-04-24 22:05:00,2022-04-24 22:09:00,1932.085,1931.5,1932.305,1933.908,1932.688,1930.924,1934.145,1931.91,0.8050000000000637
UNCLASSIFIED,,2022-04-29 20:57:00,2022-05-01 22:05:00,2948.0,2022-04-29,2022,4,Friday,20:57,22:05,5,5,True,True,0,0,True,2022-04-29 20:53:00,2022-04-29 20:57:00,2022-05-01 22:05:00,2022-05-01 22:09:00,1897.281,1896.72,1899.389,1898.06,1897.619,1896.229,1899.437,1897.089,2.668999999999869
UNCLASSIFIED,,2022-05-04 19:12:00,2022-05-04 19:14:00,2.0,2022-05-04,2022,5,Wednesday,19:12,19:14,5,5,True,True,0,0,True,2022-05-04 19:08:00,2022-05-04 19:12:00,2022-05-04 19:14:00,2022-05-04 19:18:00,1885.953,1888.457,1887.675,1885.273,1889.741,1885.478,1888.102,1884.321,-0.7820000000001528
UNCLASSIFIED,,2022-05-06 20:57:00,2022-05-08 22:05:00,2948.0,2022-05-06,2022,5,Friday,20:57,22:05,5,5,True,True,0,0,True,2022-05-06 20:53:00,2022-05-06 20:57:00,2022-05-08 22:05:00,2022-05-08 22:09:00,1882.83,1883.631,1883.561,1884.731,1883.654,1882.099,1884.731,1883.203,-0.07000000000016371
UNCLASSIFIED,,2022-05-13 20:57:00,2022-05-15 22:05:00,2948.0,2022-05-13,2022,5,Friday,20:57,22:05,5,5,True,True,0,0,True,2022-05-13 20:53:00,2022-05-13 20:57:00,2022-05-15 22:05:00,2022-05-15 22:09:00,1812.034,1811.491,1813.943,1813.282,1812.333,1810.433,1814.561,1813.21,2.451999999999998
UNCLASSIFIED,,2022-05-20 20:57:00,2022-05-22 22:05:00,2948.0,2022-05-20,2022,5,Friday,20:57,22:05,5,5,True,True,0,0,True,2022-05-20 20:53:00,2022-05-20 20:57:00,2022-05-22 22:05:00,2022-05-22 22:09:00,1845.741,1846.487,1849.009,1846.673,1846.556,1845.532,1849.587,1846.474,2.5219999999999345
UNCLASSIFIED,,2022-05-27 20:57:00,2022-05-29 22:05:00,2948.0,2022-05-27,2022,5,Friday,20:57,22:05,5,5,True,True,0,0,True,2022-05-27 20:53:00,2022-05-27 20:57:00,2022-05-29 22:05:00,2022-05-29 22:09:00,1853.838,1853.024,1852.618,1853.483,1854.411,1852.651,1853.909,1852.521,-0.40599999999994907
UNCLASSIFIED,,2022-05-30 17:15:00,2022-05-30 22:01:00,286.0,2022-05-30,2022,5,Monday,17:15,22:01,5,5,True,True,0,0,True,2022-05-30 17:11:00,2022-05-30 17:15:00,2022-05-30 22:01:00,2022-05-30 22:05:00,1855.239,1855.265,1855.907,1856.003,1855.468,1855.21,1856.287,1855.77,0.6419999999998254
UNCLASSIFIED,,2022-06-03 20:57:00,2022-06-05 22:05:00,2948.0,2022-06-03,2022,6,Friday,20:57,22:05,5,5,True,True,0,0,True,2022-06-03 20:53:00,2022-06-03 20:57:00,2022-06-05 22:05:00,2022-06-05 22:09:00,1850.788,1850.96,1850.955,1851.687,1851.31,1850.788,1851.687,1850.803,-0.005000000000109139
UNCLASSIFIED,,2022-06-10 20:57:00,2022-06-12 22:05:00,2948.0,2022-06-10,2022,6,Friday,20:57,22:05,5,5,True,True,0,0,True,2022-06-10 20:53:00,2022-06-10 20:57:00,2022-06-12 22:05:00,2022-06-12 22:09:00,1871.475,1871.532,1878.07,1877.889,1871.699,1870.573,1878.832,1877.781,6.538000000000011
UNCLASSIFIED,,2022-06-15 07:56:00,2022-06-15 07:58:00,2.0,2022-06-15,2022,6,Wednesday,07:56,07:58,5,5,True,True,0,0,True,2022-06-15 07:52:00,2022-06-15 07:56:00,2022-06-15 07:58:00,2022-06-15 08:02:00,1820.369,1821.156,1820.762,1819.524,1821.868,1819.643,1821.783,1819.492,-0.39400000000000546
UNCLASSIFIED,,2022-06-17 20:57:00,2022-06-19 22:05:00,2948.0,2022-06-17,2022,6,Friday,20:57,22:05,5,5,True,True,0,0,True,2022-06-17 20:53:00,2022-06-17 20:57:00,2022-06-19 22:05:00,2022-06-19 22:09:00,1840.584,1840.248,1836.197,1835.479,1840.584,1839.856,1836.197,1834.725,-4.051000000000158
UNCLASSIFIED,,2022-06-20 17:14:00,2022-06-20 22:01:00,287.0,2022-06-20,2022,6,Monday,17:14,22:01,5,5,True,True,0,0,True,2022-06-20 17:10:00,2022-06-20 17:14:00,2022-06-20 22:01:00,2022-06-20 22:05:00,1835.472,1835.725,1838.122,1837.857,1835.764,1835.472,1838.141,1837.502,2.397000000000162
UNCLASSIFIED,,2022-06-24 20:57:00,2022-06-26 22:05:00,2948.0,2022-06-24,2022,6,Friday,20:57,22:05,5,5,True,True,0,0,True,2022-06-24 20:53:00,2022-06-24 20:57:00,2022-06-26 22:05:00,2022-06-26 22:09:00,1826.841,1827.1,1836.268,1834.773,1827.606,1826.79,1836.298,1833.77,9.16800000000012
UNCLASSIFIED,,2022-07-01 20:57:00,2022-07-03 22:05:00,2948.0,2022-07-01,2022,7,Friday,20:57,22:05,5,5,True,True,0,0,True,2022-07-01 20:53:00,2022-07-01 20:57:00,2022-07-03 22:05:00,2022-07-03 22:09:00,1807.802,1809.341,1810.342,1810.466,1809.394,1807.612,1810.466,1809.42,1.0010000000002037
UNCLASSIFIED,,2022-07-04 17:15:00,2022-07-04 22:01:00,286.0,2022-07-04,2022,7,Monday,17:15,22:01,5,5,True,True,0,0,True,2022-07-04 17:11:00,2022-07-04 17:15:00,2022-07-04 22:01:00,2022-07-04 22:05:00,1806.86,1806.942,1807.669,1807.506,1807.134,1806.86,1808.011,1807.274,0.7270000000000891
UNCLASSIFIED,,2022-07-08 20:57:00,2022-07-10 22:05:00,2948.0,2022-07-08,2022,7,Friday,20:57,22:05,5,5,True,True,0,0,True,2022-07-08 20:53:00,2022-07-08 20:57:00,2022-07-10 22:05:00,2022-07-10 22:09:00,1742.421,1742.249,1741.088,1742.502,1742.697,1741.971,1742.927,1740.873,-1.1610000000000582
UNCLASSIFIED,,2022-07-15 20:57:00,2022-07-17 22:05:00,2948.0,2022-07-15,2022,7,Friday,20:57,22:05,5,5,True,True,0,0,True,2022-07-15 20:53:00,2022-07-15 20:57:00,2022-07-17 22:05:00,2022-07-17 22:09:00,1707.202,1707.44,1706.571,1707.264,1707.579,1706.863,1707.705,1706.536,-0.8690000000001419
UNCLASSIFIED,,2022-07-22 20:57:00,2022-07-24 22:05:00,2948.0,2022-07-22,2022,7,Friday,20:57,22:05,5,5,True,True,0,0,True,2022-07-22 20:53:00,2022-07-22 20:57:00,2022-07-24 22:05:00,2022-07-24 22:09:00,1727.303,1727.469,1726.25,1726.684,1727.716,1726.955,1726.77,1725.977,-1.219000000000051
UNCLASSIFIED,,2022-07-27 19:16:00,2022-07-27 19:18:00,2.0,2022-07-27,2022,7,Wednesday,19:16,19:18,5,5,True,True,0,0,True,2022-07-27 19:12:00,2022-07-27 19:16:00,2022-07-27 19:18:00,2022-07-27 19:22:00,1738.82,1739.991,1738.005,1735.715,1740.177,1737.87,1738.129,1735.298,-1.9859999999998763
UNCLASSIFIED,,2022-07-29 20:57:00,2022-07-31 22:05:00,2948.0,2022-07-29,2022,7,Friday,20:57,22:05,5,5,True,True,0,0,True,2022-07-29 20:53:00,2022-07-29 20:57:00,2022-07-31 22:05:00,2022-07-31 22:09:00,1765.932,1766.178,1765.356,1765.142,1766.289,1765.778,1765.39,1764.492,-0.8220000000001164
UNCLASSIFIED,,2022-08-05 20:57:00,2022-08-07 22:05:00,2948.0,2022-08-05,2022,8,Friday,20:57,22:05,5,5,True,True,0,0,True,2022-08-05 20:53:00,2022-08-05 20:57:00,2022-08-07 22:05:00,2022-08-07 22:09:00,1774.714,1775.628,1773.369,1774.058,1775.715,1774.424,1774.934,1773.156,-2.2590000000000146
UNCLASSIFIED,,2022-08-12 20:57:00,2022-08-14 22:05:00,2948.0,2022-08-12,2022,8,Friday,20:57,22:05,5,5,True,True,0,0,True,2022-08-12 20:53:00,2022-08-12 20:57:00,2022-08-14 22:05:00,2022-08-14 22:09:00,1801.441,1801.884,1801.523,1800.74,1802.198,1801.262,1801.523,1800.39,-0.3610000000001037
UNCLASSIFIED,,2022-08-19 20:57:00,2022-08-21 22:05:00,2948.0,2022-08-19,2022,8,Friday,20:57,22:05,5,5,True,True,0,0,True,2022-08-19 20:53:00,2022-08-19 20:57:00,2022-08-21 22:05:00,2022-08-21 22:09:00,1747.079,1747.376,1745.586,1745.83,1747.427,1746.889,1746.278,1744.969,-1.7899999999999636
UNCLASSIFIED,,2022-08-26 20:57:00,2022-08-28 22:05:00,2948.0,2022-08-26,2022,8,Friday,20:57,22:05,5,5,True,True,0,0,True,2022-08-26 20:53:00,2022-08-26 20:57:00,2022-08-28 22:05:00,2022-08-28 22:09:00,1738.568,1737.998,1734.774,1737.735,1738.68,1737.871,1738.525,1734.698,-3.22400000000016
UNCLASSIFIED,,2022-09-02 20:57:00,2022-09-04 22:05:00,2948.0,2022-09-02,2022,9,Friday,20:57,22:05,5,5,True,True,0,0,True,2022-09-02 20:53:00,2022-09-02 20:57:00,2022-09-04 22:05:00,2022-09-04 22:09:00,1712.274,1712.532,1711.024,1710.554,1712.892,1712.1,1711.035,1710.165,-1.5080000000000382
UNCLASSIFIED,,2022-09-05 17:15:00,2022-09-05 22:01:00,286.0,2022-09-05,2022,9,Monday,17:15,22:01,5,5,True,True,0,0,True,2022-09-05 17:11:00,2022-09-05 17:15:00,2022-09-05 22:01:00,2022-09-05 22:05:00,1711.722,1711.551,1709.695,1710.417,1711.732,1711.551,1710.42,1709.663,-1.8559999999999945
UNCLASSIFIED,,2022-09-09 20:57:00,2022-09-11 22:05:00,2948.0,2022-09-09,2022,9,Friday,20:57,22:05,5,5,True,True,0,0,True,2022-09-09 20:53:00,2022-09-09 20:57:00,2022-09-11 22:05:00,2022-09-11 22:09:00,1717.558,1717.186,1718.402,1718.248,1718.016,1716.96,1718.673,1717.915,1.2160000000001219
UNCLASSIFIED,,2022-09-12 20:42:00,2022-09-12 20:44:00,2.0,2022-09-12,2022,9,Monday,20:42,20:44,5,5,True,True,0,0,True,2022-09-12 20:38:00,2022-09-12 20:42:00,2022-09-12 20:44:00,2022-09-12 20:48:00,1725.009,1725.051,1725.058,1724.871,1725.145,1724.815,1725.172,1724.87,0.007000000000061846
UNCLASSIFIED,,2022-09-16 20:57:00,2022-09-18 22:05:00,2948.0,2022-09-16,2022,9,Friday,20:57,22:05,5,5,True,True,0,0,True,2022-09-16 20:53:00,2022-09-16 20:57:00,2022-09-18 22:05:00,2022-09-18 22:09:00,1675.909,1675.286,1674.412,1675.082,1676.25,1673.592,1675.886,1673.966,-0.8740000000000236
UNCLASSIFIED,,2022-09-23 20:57:00,2022-09-25 22:05:00,2948.0,2022-09-23,2022,9,Friday,20:57,22:05,5,5,True,True,0,0,True,2022-09-23 20:53:00,2022-09-23 20:57:00,2022-09-25 22:05:00,2022-09-25 22:09:00,1644.601,1643.877,1643.172,1640.359,1645.147,1643.877,1643.238,1640.355,-0.7049999999999272
UNCLASSIFIED,,2022-09-30 20:57:00,2022-10-02 22:05:00,2948.0,2022-09-30,2022,9,Friday,20:57,22:05,5,5,True,True,0,0,True,2022-09-30 20:53:00,2022-09-30 20:57:00,2022-10-02 22:05:00,2022-10-02 22:09:00,1661.216,1660.963,1664.009,1664.933,1661.251,1660.54,1665.057,1663.461,3.046000000000049
UNCLASSIFIED,,2022-10-07 20:57:00,2022-10-09 22:05:00,2948.0,2022-10-07,2022,10,Friday,20:57,22:05,5,5,True,True,0,0,True,2022-10-07 20:53:00,2022-10-07 20:57:00,2022-10-09 22:05:00,2022-10-09 22:09:00,1694.835,1695.001,1696.236,1698.882,1695.47,1694.662,1698.893,1696.119,1.2350000000001273
UNCLASSIFIED,,2022-10-14 20:57:00,2022-10-16 22:05:00,2948.0,2022-10-14,2022,10,Friday,20:57,22:05,5,5,True,True,0,0,True,2022-10-14 20:53:00,2022-10-14 20:57:00,2022-10-16 22:05:00,2022-10-16 22:09:00,1644.245,1644.267,1646.163,1646.335,1644.643,1644.11,1647.162,1645.929,1.8959999999999582
UNCLASSIFIED,,2022-10-21 20:57:00,2022-10-23 22:05:00,2948.0,2022-10-21,2022,10,Friday,20:57,22:05,5,5,True,True,0,0,True,2022-10-21 20:53:00,2022-10-21 20:57:00,2022-10-23 22:05:00,2022-10-23 22:09:00,1656.964,1657.806,1659.975,1660.656,1658.087,1656.847,1662.472,1659.9,2.168999999999869
