context_type,family_id,gap_previous,gap_current,gap_minutes,date,year,month,weekday,previous_clock,current_clock,before_count,after_count,full_before_context,full_after_context,before_internal_gaps,after_internal_gaps,context_is_continuous,first_before_time,last_before_time,first_after_time,last_after_time,first_before_open,last_before_close,first_after_open,last_after_close,before_high,before_low,after_high,after_low,before_close_to_after_open_change
KNOWN_BOUNDARY,P33_C39_D64,2023-01-24 21:57:00,2023-01-24 23:01:00,64.0,2023-01-24,2023,1,Tuesday,21:57,23:01,5,5,True,True,0,0,True,2023-01-24 21:53:00,2023-01-24 21:57:00,2023-01-24 23:01:00,2023-01-24 23:05:00,1937.257,1937.322,1937.022,1937.509,1937.438,1937.168,1937.572,1936.94,-0.2999999999999545
KNOWN_BOUNDARY,P33_C39_D64,2023-01-25 21:57:00,2023-01-25 23:01:00,64.0,2023-01-25,2023,1,Wednesday,21:57,23:01,5,5,True,True,0,0,True,2023-01-25 21:53:00,2023-01-25 21:57:00,2023-01-25 23:01:00,2023-01-25 23:05:00,1946.376,1946.163,1946.444,1946.398,1946.683,1945.902,1946.737,1945.9,0.28099999999994907
KNOWN_BOUNDARY,P33_C39_D64,2023-01-26 21:57:00,2023-01-26 23:01:00,64.0,2023-01-26,2023,1,Thursday,21:57,23:01,5,5,True,True,0,0,True,2023-01-26 21:53:00,2023-01-26 21:57:00,2023-01-26 23:01:00,2023-01-26 23:05:00,1929.618,1929.289,1928.269,1929.56,1929.625,1928.814,1929.671,1928.269,-1.0199999999999818
KNOWN_BOUNDARY,P33_C39_D64,2023-01-30 21:57:00,2023-01-30 23:01:00,64.0,2023-01-30,2023,1,Monday,21:57,23:01,5,5,True,True,0,0,True,2023-01-30 21:53:00,2023-01-30 21:57:00,2023-01-30 23:01:00,2023-01-30 23:05:00,1923.018,1923.344,1922.963,1922.501,1923.344,1922.92,1922.963,1922.304,-0.3810000000000855
KNOWN_BOUNDARY,P33_C39_D64,2023-01-31 21:57:00,2023-01-31 23:01:00,64.0,2023-01-31,2023,1,Tuesday,21:57,23:01,5,5,True,True,0,0,True,2023-01-31 21:53:00,2023-01-31 21:57:00,2023-01-31 23:01:00,2023-01-31 23:05:00,1928.191,1928.119,1927.971,1927.723,1928.222,1927.917,1927.985,1927.247,-0.14799999999991087
KNOWN_BOUNDARY,P33_C39_D64,2023-02-01 21:57:00,2023-02-01 23:01:00,64.0,2023-02-01,2023,2,Wednesday,21:57,23:01,5,5,True,True,0,0,True,2023-02-01 21:53:00,2023-02-01 21:57:00,2023-02-01 23:01:00,2023-02-01 23:05:00,1950.388,1950.071,1951.437,1952.333,1950.536,1949.914,1953.32,1951.418,1.3659999999999854
KNOWN_BOUNDARY,P33_C39_D64,2023-02-02 21:57:00,2023-02-02 23:01:00,64.0,2023-02-02,2023,2,Thursday,21:57,23:01,5,5,True,True,0,0,True,2023-02-02 21:53:00,2023-02-02 21:57:00,2023-02-02 23:01:00,2023-02-02 23:05:00,1912.478,1912.648,1911.939,1912.674,1912.735,1912.443,1913.207,1911.792,-0.7089999999998327
KNOWN_BOUNDARY,P33_C39_D64,2023-02-06 21:57:00,2023-02-06 23:01:00,64.0,2023-02-06,2023,2,Monday,21:57,23:01,5,5,True,True,0,0,True,2023-02-06 21:53:00,2023-02-06 21:57:00,2023-02-06 23:01:00,2023-02-06 23:05:00,1867.415,1867.671,1867.493,1867.878,1867.763,1867.315,1867.935,1867.45,-0.17800000000011096
KNOWN_BOUNDARY,P33_C39_D64,2023-02-07 21:57:00,2023-02-07 23:01:00,64.0,2023-02-07,2023,2,Tuesday,21:57,23:01,5,5,True,True,0,0,True,2023-02-07 21:53:00,2023-02-07 21:57:00,2023-02-07 23:01:00,2023-02-07 23:05:00,1873.988,1871.548,1873.878,1872.987,1874.011,1867.282,1873.948,1872.77,2.3299999999999272
KNOWN_BOUNDARY,P33_C39_D64,2023-02-08 21:57:00,2023-02-08 23:01:00,64.0,2023-02-08,2023,2,Wednesday,21:57,23:01,5,5,True,True,0,0,True,2023-02-08 21:53:00,2023-02-08 21:57:00,2023-02-08 23:01:00,2023-02-08 23:05:00,1875.66,1875.648,1875.115,1875.144,1875.838,1875.518,1875.573,1874.564,-0.5329999999999018
KNOWN_BOUNDARY,P33_C39_D64,2023-02-09 21:57:00,2023-02-09 23:01:00,64.0,2023-02-09,2023,2,Thursday,21:57,23:01,5,5,True,True,0,0,True,2023-02-09 21:53:00,2023-02-09 21:57:00,2023-02-09 23:01:00,2023-02-09 23:05:00,1861.552,1861.599,1862.819,1861.806,1861.669,1861.0,1863.115,1861.803,1.2200000000000273
KNOWN_BOUNDARY,P33_C39_D64,2023-02-13 21:57:00,2023-02-13 23:01:00,64.0,2023-02-13,2023,2,Monday,21:57,23:01,5,5,True,True,0,0,True,2023-02-13 21:53:00,2023-02-13 21:57:00,2023-02-13 23:01:00,2023-02-13 23:05:00,1853.874,1853.485,1853.627,1853.624,1853.889,1853.485,1854.129,1853.37,0.14200000000005275
