Datetime,Open,High,Low,Close,M1_Count,Expected_M1,Missing_M1,Status,GapCause
2025-10-14 10:30:00,0.80368,0.80388,0.8035,0.80359,15,15,0,COMPLETE,
2025-10-14 10:45:00,0.80359,0.80401,0.80354,0.80395,15,15,0,COMPLETE,
2025-10-14 11:00:00,0.80395,0.80436,0.80393,0.80422,15,15,0,COMPLETE,
2025-10-14 11:15:00,0.80421,0.80423,0.80393,0.80401,15,15,0,COMPLETE,
2025-10-14 11:30:00,0.804,0.80452,0.80398,0.80438,15,15,0,COMPLETE,
2025-10-14 11:45:00,0.80438,0.80457,0.80422,0.80456,15,15,0,COMPLETE,
2025-10-14 12:00:00,0.80457,0.8047,0.80411,0.80425,15,15,0,COMPLETE,
2025-10-14 12:15:00,0.80425,0.80425,0.8036,0.80393,15,15,0,COMPLETE,
2025-10-14 12:30:00,0.80393,0.80458,0.80387,0.80433,15,15,0,COMPLETE,
2025-10-14 12:45:00,0.80432,0.80477,0.80404,0.80417,15,15,0,COMPLETE,
2025-10-14 13:00:00,0.80418,0.80443,0.80372,0.80375,15,15,0,COMPLETE,
2025-10-14 13:15:00,0.80374,0.80384,0.80288,0.80322,15,15,0,COMPLETE,
2025-10-14 13:30:00,0.80322,0.80345,0.80249,0.80268,15,15,0,COMPLETE,
2025-10-14 13:45:00,0.80269,0.80314,0.8025,0.80311,15,15,0,COMPLETE,
2025-10-14 14:00:00,0.80312,0.80364,0.80277,0.80282,15,15,0,COMPLETE,
2025-10-14 14:15:00,0.80284,0.80308,0.80255,0.80292,15,15,0,COMPLETE,
2025-10-14 14:30:00,0.80293,0.80305,0.80255,0.8028,15,15,0,COMPLETE,
2025-10-14 14:45:00,0.80279,0.80285,0.80168,0.80184,15,15,0,COMPLETE,
2025-10-14 15:00:00,0.80185,0.80257,0.8018,0.80191,15,15,0,COMPLETE,
2025-10-14 15:15:00,0.80192,0.80251,0.80173,0.80195,15,15,0,COMPLETE,
2025-10-14 15:30:00,0.80195,0.80208,0.80152,0.80196,15,15,0,COMPLETE,
2025-10-14 15:45:00,0.80195,0.80204,0.80102,0.80109,15,15,0,COMPLETE,
2025-10-14 16:00:00,0.80106,0.80123,0.80059,0.80112,15,15,0,COMPLETE,
2025-10-14 16:15:00,0.80112,0.80134,0.80044,0.80086,15,15,0,COMPLETE,
2025-10-14 16:30:00,0.80086,0.80126,0.80023,0.80025,15,15,0,COMPLETE,
2025-10-14 16:45:00,0.80025,0.801,0.80025,0.80078,15,15,0,COMPLETE,
2025-10-14 17:00:00,0.80078,0.80127,0.80052,0.80127,15,15,0,COMPLETE,
2025-10-14 17:15:00,0.80125,0.8014,0.80109,0.80119,15,15,0,COMPLETE,
2025-10-14 17:30:00,0.80119,0.80121,0.80077,0.80093,15,15,0,COMPLETE,
2025-10-14 17:45:00,0.80093,0.80099,0.80063,0.8008,15,15,0,COMPLETE,
2025-10-14 18:00:00,0.8008,0.80098,0.80059,0.80087,15,15,0,COMPLETE,
2025-10-14 18:15:00,0.80087,0.80113,0.80084,0.80102,15,15,0,COMPLETE,
2025-10-14 18:30:00,0.80102,0.80107,0.80072,0.80086,15,15,0,COMPLETE,
2025-10-14 18:45:00,0.80086,0.80114,0.80083,0.80108,15,15,0,COMPLETE,
2025-10-14 19:00:00,0.80108,0.80109,0.8008,0.80092,15,15,0,COMPLETE,
2025-10-14 19:15:00,0.80091,0.80106,0.80087,0.80102,15,15,0,COMPLETE,
2025-10-14 19:30:00,0.80102,0.80105,0.80049,0.80065,15,15,0,COMPLETE,
2025-10-14 19:45:00,0.80066,0.80099,0.80064,0.80098,15,15,0,COMPLETE,
2025-10-14 20:00:00,0.80098,0.8012,0.80094,0.80109,15,15,0,COMPLETE,
2025-10-14 20:15:00,0.80109,0.80136,0.80105,0.80134,15,15,0,COMPLETE,
2025-10-14 20:30:00,0.80134,0.80143,0.80128,0.80132,15,15,0,COMPLETE,
2025-10-14 20:45:00,0.80131,0.80135,0.80084,0.80086,15,15,0,COMPLETE,
2025-10-14 21:00:00,0.80085,0.80095,0.8002,0.80022,13,15,2,UNEXPECTED_INCOMPLETE,UNEXPECTED
2025-10-14 21:15:00,0.80021,0.8006,0.80019,0.80056,15,15,0,COMPLETE,
2025-10-14 21:30:00,0.80055,0.80074,0.80055,0.80074,15,15,0,COMPLETE,
2025-10-14 21:45:00,0.80074,0.80077,0.80064,0.8007,15,15,0,COMPLETE,
2025-10-14 22:00:00,0.8007,0.80112,0.8007,0.80107,15,15,0,COMPLETE,
2025-10-14 22:15:00,0.80107,0.80121,0.80099,0.80114,15,15,0,COMPLETE,
