Datetime,Open,High,Low,Close,M1_Count,Expected_M1,Missing_M1,Status,GapCause
2023-08-01 16:00:00,1944.169,1945.501,1941.209,1944.37,240,240,0,COMPLETE,
2023-08-01 20:00:00,1944.402,1952.858,1944.04,1952.146,177,240,63,EXPECTED_INCOMPLETE,EXPECTED
2023-08-02 00:00:00,1952.14,1952.381,1946.676,1949.275,240,240,0,COMPLETE,
2023-08-02 04:00:00,1949.268,1950.351,1945.265,1948.372,240,240,0,COMPLETE,
2023-08-02 08:00:00,1948.414,1954.752,1948.26,1950.621,240,240,0,COMPLETE,
2023-08-02 12:00:00,1950.657,1951.821,1932.864,1935.52,240,240,0,COMPLETE,
2023-08-02 16:00:00,1935.489,1939.091,1934.979,1935.194,240,240,0,COMPLETE,
2023-08-02 20:00:00,1935.182,1936.927,1934.388,1936.0,177,240,63,EXPECTED_INCOMPLETE,EXPECTED
2023-08-03 00:00:00,1936.025,1938.822,1933.749,1937.228,240,240,0,COMPLETE,
2023-08-03 04:00:00,1937.249,1938.206,1930.637,1936.873,240,240,0,COMPLETE,
2023-08-03 08:00:00,1936.881,1938.37,1932.804,1935.001,240,240,0,COMPLETE,
2023-08-03 12:00:00,1935.0,1938.673,1929.496,1933.021,240,240,0,COMPLETE,
2023-08-03 16:00:00,1933.021,1935.882,1932.49,1934.212,240,240,0,COMPLETE,
2023-08-03 20:00:00,1934.207,1937.004,1933.925,1935.774,177,240,63,EXPECTED_INCOMPLETE,EXPECTED
2023-08-04 00:00:00,1935.747,1937.814,1934.27,1935.16,240,240,0,COMPLETE,
2023-08-04 04:00:00,1935.16,1937.429,1932.086,1932.832,240,240,0,COMPLETE,
2023-08-04 08:00:00,1932.856,1934.142,1931.219,1932.269,240,240,0,COMPLETE,
2023-08-04 12:00:00,1932.27,1946.752,1925.221,1942.672,240,240,0,COMPLETE,
2023-08-04 16:00:00,1942.64,1943.486,1939.779,1941.338,240,240,0,COMPLETE,
2023-08-04 20:00:00,1941.306,1943.279,1941.138,1942.483,58,240,182,EXPECTED_INCOMPLETE,EXPECTED
2023-08-05 00:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
2023-08-05 04:00:00,,,,,0,240,240,SESSION_CLOSED_EXPECTED,EXPECTED
