date,family_id,occurrences,first_previous_clock,last_previous_clock,first_current_clock,last_current_clock,median_gap_minutes,min_gap_minutes,max_gap_minutes,year,month,weekday
2024-02-20,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,2,Tuesday
2024-02-21,P33_C39_D64,1,21:56,21:56,23:01,23:01,65.0,65.0,65.0,2024,2,Wednesday
2024-02-21,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,2,Wednesday
2024-02-22,P33_C39_D64,1,21:56,21:56,23:01,23:01,65.0,65.0,65.0,2024,2,Thursday
2024-02-22,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,2,Thursday
2024-02-25,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,2,Sunday
2024-02-26,P33_C39_D64,1,21:56,21:56,23:01,23:01,65.0,65.0,65.0,2024,2,Monday
2024-02-26,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,2,Monday
2024-02-27,P33_C39_D64,1,21:56,21:56,23:01,23:01,65.0,65.0,65.0,2024,2,Tuesday
2024-02-27,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,2,Tuesday
2024-02-28,P33_C39_D64,1,21:56,21:56,23:01,23:01,65.0,65.0,65.0,2024,2,Wednesday
2024-02-28,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,2,Wednesday
2024-02-29,P33_C39_D64,1,21:56,21:56,23:01,23:01,65.0,65.0,65.0,2024,2,Thursday
2024-02-29,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,2,Thursday
2024-03-03,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,3,Sunday
2024-03-04,P33_C39_D64,1,21:56,21:56,23:01,23:01,65.0,65.0,65.0,2024,3,Monday
2024-03-04,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,3,Monday
2024-03-05,P33_C39_D64,1,21:56,21:56,23:01,23:01,65.0,65.0,65.0,2024,3,Tuesday
2024-03-05,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,3,Tuesday
2024-03-06,P33_C39_D64,1,21:56,21:56,23:01,23:01,65.0,65.0,65.0,2024,3,Wednesday
2024-03-06,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,3,Wednesday
2024-03-07,P33_C39_D64,1,21:56,21:56,23:01,23:01,65.0,65.0,65.0,2024,3,Thursday
2024-03-07,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,3,Thursday
2024-03-11,P30_C35_D64,1,20:56,20:56,22:01,22:01,65.0,65.0,65.0,2024,3,Monday
2024-03-11,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,3,Monday
2024-03-12,P30_C35_D64,1,20:56,20:56,22:01,22:01,65.0,65.0,65.0,2024,3,Tuesday
2024-03-12,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,3,Tuesday
2024-03-13,P30_C35_D64,1,20:56,20:56,22:01,22:01,65.0,65.0,65.0,2024,3,Wednesday
2024-03-13,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,3,Wednesday
2024-03-14,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,3,Thursday
2024-03-17,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,3,Sunday
2024-03-18,P30_C35_D64,1,20:56,20:56,22:01,22:01,65.0,65.0,65.0,2024,3,Monday
2024-03-18,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,3,Monday
2024-03-19,P30_C35_D64,1,20:56,20:56,22:01,22:01,65.0,65.0,65.0,2024,3,Tuesday
2024-03-19,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,3,Tuesday
2024-03-20,P30_C35_D64,1,20:56,20:56,22:01,22:01,65.0,65.0,65.0,2024,3,Wednesday
2024-03-20,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,3,Wednesday
2024-03-21,P30_C35_D64,1,20:56,20:56,22:01,22:01,65.0,65.0,65.0,2024,3,Thursday
2024-03-21,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,3,Thursday
2024-03-25,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,3,Monday
2024-03-26,P30_C35_D64,1,20:56,20:56,22:01,22:01,65.0,65.0,65.0,2024,3,Tuesday
2024-03-26,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,3,Tuesday
2024-03-27,P30_C35_D64,1,20:56,20:56,22:01,22:01,65.0,65.0,65.0,2024,3,Wednesday
2024-03-27,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,3,Wednesday
2024-03-31,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,3,Sunday
2024-04-01,P30_C35_D64,1,20:56,20:56,22:01,22:01,65.0,65.0,65.0,2024,4,Monday
2024-04-01,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,4,Monday
2024-04-02,P30_C35_D64,1,20:56,20:56,22:01,22:01,65.0,65.0,65.0,2024,4,Tuesday
2024-04-02,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,4,Tuesday
2024-04-03,P30_C35_D64,1,20:56,20:56,22:01,22:01,65.0,65.0,65.0,2024,4,Wednesday
2024-04-03,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,4,Wednesday
2024-04-04,P30_C35_D64,1,20:56,20:56,22:01,22:01,65.0,65.0,65.0,2024,4,Thursday
2024-04-04,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,4,Thursday
2024-04-07,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,4,Sunday
2024-04-08,P30_C35_D64,1,20:56,20:56,22:01,22:01,65.0,65.0,65.0,2024,4,Monday
2024-04-08,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,4,Monday
2024-04-09,P30_C35_D64,1,20:56,20:56,22:01,22:01,65.0,65.0,65.0,2024,4,Tuesday
2024-04-09,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,4,Tuesday
2024-04-10,P30_C35_D64,1,20:56,20:56,22:01,22:01,65.0,65.0,65.0,2024,4,Wednesday
2024-04-10,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,4,Wednesday
2024-04-11,P30_C35_D64,1,20:56,20:56,22:01,22:01,65.0,65.0,65.0,2024,4,Thursday
2024-04-11,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,4,Thursday
2024-04-14,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,4,Sunday
2024-04-15,P30_C35_D64,1,20:56,20:56,22:01,22:01,65.0,65.0,65.0,2024,4,Monday
2024-04-15,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,4,Monday
2024-04-16,P30_C35_D64,1,20:56,20:56,22:01,22:01,65.0,65.0,65.0,2024,4,Tuesday
2024-04-16,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,4,Tuesday
2024-04-17,P30_C35_D64,1,20:56,20:56,22:01,22:01,65.0,65.0,65.0,2024,4,Wednesday
2024-04-17,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,4,Wednesday
2024-04-18,P30_C35_D64,1,20:56,20:56,22:01,22:01,65.0,65.0,65.0,2024,4,Thursday
2024-04-18,P41_C1_D2,1,23:58,23:58,00:00,00:00,2.0,2.0,2.0,2024,4,Thursday
2024-04-22,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,4,Monday
2024-04-23,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,4,Tuesday
2024-04-24,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,4,Wednesday
2024-04-25,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,4,Thursday
2024-04-29,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,4,Monday
2024-04-30,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,4,Tuesday
2024-05-01,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,5,Wednesday
2024-05-02,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,5,Thursday
2024-05-06,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,5,Monday
2024-05-07,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,5,Tuesday
2024-05-08,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,5,Wednesday
2024-05-09,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,5,Thursday
2024-05-13,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,5,Monday
2024-05-14,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,5,Tuesday
2024-05-15,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,5,Wednesday
2024-05-16,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,5,Thursday
2024-05-20,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,5,Monday
2024-05-21,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,5,Tuesday
2024-05-22,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,5,Wednesday
2024-05-23,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,5,Thursday
2024-05-28,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,5,Tuesday
2024-05-29,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,5,Wednesday
2024-05-30,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,5,Thursday
2024-06-03,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,6,Monday
2024-06-04,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,6,Tuesday
2024-06-05,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,6,Wednesday
2024-06-06,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,6,Thursday
2024-06-10,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,6,Monday
2024-06-11,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,6,Tuesday
2024-06-12,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,6,Wednesday
2024-06-13,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,6,Thursday
2024-06-17,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,6,Monday
2024-06-18,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,6,Tuesday
2024-06-20,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,6,Thursday
2024-06-24,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,6,Monday
2024-06-25,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,6,Tuesday
2024-06-26,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,6,Wednesday
2024-06-27,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,6,Thursday
2024-07-01,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,7,Monday
2024-07-02,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,7,Tuesday
2024-07-03,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,7,Wednesday
2024-07-08,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,7,Monday
2024-07-09,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,7,Tuesday
2024-07-10,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,7,Wednesday
2024-07-11,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,7,Thursday
2024-07-15,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,7,Monday
2024-07-16,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,7,Tuesday
2024-07-17,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,7,Wednesday
2024-07-18,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,7,Thursday
2024-07-22,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,7,Monday
2024-07-23,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,7,Tuesday
2024-07-24,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,7,Wednesday
2024-07-25,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,7,Thursday
2024-07-29,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,7,Monday
2024-07-30,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,7,Tuesday
2024-07-31,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,7,Wednesday
2024-08-01,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,8,Thursday
2024-08-05,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,8,Monday
2024-08-06,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,8,Tuesday
2024-08-07,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,8,Wednesday
2024-08-08,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,8,Thursday
2024-08-12,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,8,Monday
2024-08-13,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,8,Tuesday
2024-08-14,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,8,Wednesday
2024-08-15,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,8,Thursday
2024-08-19,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,8,Monday
2024-08-20,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,8,Tuesday
2024-08-21,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,8,Wednesday
2024-08-22,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,8,Thursday
2024-08-26,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,8,Monday
2024-08-27,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,8,Tuesday
2024-08-28,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,8,Wednesday
2024-08-29,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,8,Thursday
2024-09-03,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,9,Tuesday
2024-09-04,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,9,Wednesday
2024-09-05,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,9,Thursday
2024-09-09,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,9,Monday
2024-09-10,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,9,Tuesday
2024-09-11,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,9,Wednesday
2024-09-12,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,9,Thursday
2024-09-16,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,9,Monday
2024-09-17,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,9,Tuesday
2024-09-18,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,9,Wednesday
2024-09-19,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,9,Thursday
2024-09-23,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,9,Monday
2024-09-24,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,9,Tuesday
2024-09-25,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,9,Wednesday
2024-09-26,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,9,Thursday
2024-09-30,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,9,Monday
2024-10-01,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,10,Tuesday
2024-10-02,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,10,Wednesday
2024-10-03,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,10,Thursday
2024-10-07,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,10,Monday
2024-10-08,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,10,Tuesday
2024-10-09,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,10,Wednesday
2024-10-10,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,10,Thursday
2024-10-14,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,10,Monday
2024-10-15,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,10,Tuesday
2024-10-16,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,10,Wednesday
2024-10-17,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,10,Thursday
2024-10-21,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,10,Monday
2024-10-22,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,10,Tuesday
2024-10-23,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,10,Wednesday
2024-10-24,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,10,Thursday
2024-10-28,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,10,Monday
2024-10-29,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,10,Tuesday
2024-10-30,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,10,Wednesday
2024-10-31,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2024,10,Thursday
2024-11-04,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2024,11,Monday
2024-11-05,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2024,11,Tuesday
2024-11-06,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2024,11,Wednesday
2024-11-07,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2024,11,Thursday
2024-11-11,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2024,11,Monday
2024-11-12,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2024,11,Tuesday
2024-11-13,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2024,11,Wednesday
2024-11-14,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2024,11,Thursday
2024-11-18,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2024,11,Monday
2024-11-19,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2024,11,Tuesday
2024-11-20,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2024,11,Wednesday
2024-11-21,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2024,11,Thursday
2024-11-25,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2024,11,Monday
2024-11-26,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2024,11,Tuesday
2024-11-27,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2024,11,Wednesday
2024-12-02,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2024,12,Monday
2024-12-03,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2024,12,Tuesday
2024-12-04,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2024,12,Wednesday
2024-12-05,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2024,12,Thursday
2024-12-09,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2024,12,Monday
2024-12-10,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2024,12,Tuesday
2024-12-11,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2024,12,Wednesday
2024-12-12,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2024,12,Thursday
2024-12-16,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2024,12,Monday
2024-12-17,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2024,12,Tuesday
2024-12-18,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2024,12,Wednesday
2024-12-19,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2024,12,Thursday
2024-12-23,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2024,12,Monday
2024-12-26,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2024,12,Thursday
2024-12-30,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2024,12,Monday
2025-01-02,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2025,1,Thursday
2025-01-07,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2025,1,Tuesday
2025-01-09,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2025,1,Thursday
2025-01-13,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2025,1,Monday
2025-01-14,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2025,1,Tuesday
2025-01-15,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2025,1,Wednesday
2025-01-16,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2025,1,Thursday
2025-01-21,P33_C39_D64,1,21:57,21:57,23:02,23:02,65.0,65.0,65.0,2025,1,Tuesday
2025-01-23,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2025,1,Thursday
2025-01-27,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2025,1,Monday
2025-01-28,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2025,1,Tuesday
2025-01-29,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2025,1,Wednesday
2025-02-04,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2025,2,Tuesday
2025-02-05,P33_C39_D64,1,21:57,21:57,23:02,23:02,65.0,65.0,65.0,2025,2,Wednesday
2025-02-06,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2025,2,Thursday
2025-02-10,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2025,2,Monday
2025-02-11,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2025,2,Tuesday
2025-02-12,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2025,2,Wednesday
2025-02-13,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2025,2,Thursday
2025-02-19,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2025,2,Wednesday
2025-02-20,P33_C39_D64,1,21:57,21:57,23:02,23:02,65.0,65.0,65.0,2025,2,Thursday
2025-02-24,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2025,2,Monday
2025-02-25,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2025,2,Tuesday
2025-02-26,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2025,2,Wednesday
2025-02-27,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2025,2,Thursday
2025-03-03,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2025,3,Monday
2025-03-04,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2025,3,Tuesday
2025-03-05,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2025,3,Wednesday
2025-03-06,P33_C39_D64,1,21:57,21:57,23:01,23:01,64.0,64.0,64.0,2025,3,Thursday
2025-03-10,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,3,Monday
2025-03-11,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,3,Tuesday
2025-03-12,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,3,Wednesday
2025-03-13,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,3,Thursday
2025-03-17,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,3,Monday
2025-03-18,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,3,Tuesday
2025-03-19,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,3,Wednesday
2025-03-20,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,3,Thursday
2025-03-24,P30_C35_D64,1,20:57,20:57,22:01,22:01,64.0,64.0,64.0,2025,3,Monday
